master_person_id,total_campaign_memberships,total_responses,real_engagement_count,automated_touch_count,automation_ratio,webinar_attended_count,event_attended_count,content_response_count,email_response_count,last_response_date,days_since_last_response,responses_7d,responses_14d,responses_30d,responses_90d,response_velocity_30d,engagement_burst_flag,sustained_engagement_flag,seniority_score,persona_score,profile_completeness_score,non_prospect_flag,account_id,is_icp_qualified,is_named_account,intent_score,do_not_contact,account_response_count,engaged_contacts_on_account,account_surge_flag,duplicate_email_flag,shared_mailbox_flag,broken_conversion_link_flag,missing_title_flag,missing_account_flag,opted_out_flag,bounced_or_left_company_flag,structural_block_flag,risk_score,eligibility_status,engagement_quality_score,buying_committee_strength
MP00000000000287,3,2,2,1,0.3333333333333333,1,0,1,0,2026-05-29 21:04:04,1.1221643518518518,1,1,2,2,2.0,False,False,85,60,100.0,False,001s9BvYB9WoYKvSNk,False,False,34.0,False,3,2,False,False,False,False,False,False,False,False,False,0,Eligible,60.0,66.66666666666666
MP00000000000288,11,2,2,9,0.8181818181818182,2,0,0,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,2,1.0,False,False,50,0,85.71428571428571,False,001xG7YXipN2Ig00rV,False,False,27.0,False,10,4,True,False,False,False,False,False,False,False,False,0,Eligible,70.0,100.0
MP00000000000289,12,2,2,10,0.8333333333333334,2,0,0,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,2,1.0,False,False,85,85,100.0,False,001QyU7AaqFGJJByVK,False,False,55.0,False,2,1,False,False,False,False,False,False,False,True,True,100,Blocked,70.0,33.33333333333333
MP00000000000290,4,1,1,2,0.5,0,0,1,0,2026-04-27 21:04:04,33.12216435185185,0,0,0,1,0.0,False,False,0,0,57.14285714285714,False,001HRsYwP8KXSQbD7W,True,False,50.0,False,2,2,False,False,False,False,True,False,False,False,False,15,Eligible,50.0,66.66666666666666
MP00000000000291,1,1,1,0,0.0,1,0,0,0,2026-05-22 21:04:04,8.122164351851852,0,1,1,1,1.0,False,False,25,0,85.71428571428571,False,0019NIQ0Wobtqn62tO,False,False,47.0,False,2,2,False,False,False,False,False,False,False,False,False,0,Eligible,70.0,66.66666666666666
MP00000000000292,3,1,1,2,0.6666666666666666,0,0,1,0,2026-05-11 21:04:04,19.12216435185185,0,0,1,1,1.0,False,False,0,0,57.14285714285714,False,001pxYyhIKHQI7CRBs,False,False,18.0,False,12,5,True,False,False,False,True,False,False,False,False,15,Eligible,50.0,100.0
MP00000000000293,2,0,0,2,1.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,50,75,100.0,False,001immdvrHuRrq19Qf,False,False,17.0,False,0,0,False,False,False,False,False,False,False,False,False,0,Eligible,0.0,0.0
MP00000000000294,1,0,0,1,1.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,75,85.71428571428571,False,001Ze11MFCIX3BYOtD,False,False,16.0,False,5,3,False,False,False,False,False,False,False,False,False,0,Eligible,0.0,100.0
MP00000000000295,7,2,2,2,0.2857142857142857,0,0,0,1,2026-05-10 11:00:00,20.541655092592592,0,0,2,2,2.0,False,False,0,0,57.14285714285714,False,001EBqUhArQEPcyLas,True,False,90.0,False,9,5,False,False,False,False,True,False,False,False,False,15,Eligible,10.0,100.0
MP00000000000296,2,2,2,0,0.0,1,1,0,0,2026-05-10 11:00:00,20.541655092592592,0,0,2,2,2.0,False,False,0,0,71.42857142857143,False,0019HpUlwW1uhw3U3x,True,False,89.0,False,8,3,False,False,False,False,False,False,False,False,False,0,Eligible,85.0,100.0
MP00000000000297,9,1,1,8,0.8888888888888888,0,0,1,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,1,1.0,False,False,25,0,71.42857142857143,False,001AEeppMKmgs6uMXu,False,False,48.0,False,2,2,False,False,False,False,True,False,False,False,False,15,Eligible,50.0,66.66666666666666
MP00000000000298,12,1,1,10,0.8333333333333334,0,0,1,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,1,1.0,False,False,50,60,100.0,False,00130S5NXFhmiXbIwX,False,False,22.0,False,1,1,False,False,False,False,False,False,False,False,False,0,Eligible,50.0,33.33333333333333
MP00000000000299,2,2,2,0,0.0,0,2,0,0,2026-05-24 21:04:04,6.122164351851852,1,1,1,2,1.0,False,False,0,0,71.42857142857143,False,001iYeJA7oqtXRTtqe,False,False,49.0,False,2,1,False,False,False,False,False,False,False,False,False,0,Eligible,100.0,33.33333333333333
MP00000000000300,6,3,3,3,0.5,0,0,2,0,2026-05-17 21:04:04,13.122164351851852,0,1,2,3,2.0,False,True,70,75,100.0,False,001g2luCq1GNLLKv0M,False,False,44.0,False,7,3,True,False,False,False,False,False,False,False,False,0,Eligible,33.333333333333336,100.0
MP00000000000301,2,1,1,1,0.5,0,0,1,0,2026-05-29 21:04:04,1.1221643518518518,1,1,1,1,1.0,False,False,0,75,85.71428571428571,False,001YsP6ihgIqLSmNqE,False,False,43.0,False,1,1,False,False,False,False,False,False,False,False,False,0,Eligible,50.0,33.33333333333333
MP00000000000302,3,2,2,0,0.0,1,1,0,0,2026-05-10 11:00:00,20.541655092592592,0,0,1,2,1.0,False,False,85,85,100.0,False,001E2JDBld6DYyeNdj,True,False,94.0,False,2,1,False,False,False,False,False,False,False,False,False,0,Eligible,85.0,33.33333333333333
MP00000000000303,10,1,1,9,0.9,0,0,1,0,2026-05-04 21:04:04,26.12216435185185,0,0,1,1,1.0,False,False,0,0,71.42857142857143,False,001DN8pbWvTMVTucHY,False,False,39.0,False,3,3,False,False,False,False,False,False,False,False,False,0,Eligible,50.0,100.0
MP00000000000304,1,1,1,0,0.0,0,1,0,0,2026-04-22 21:04:04,38.12216435185185,0,0,0,1,0.0,False,False,85,0,100.0,False,0013MsHarAJOCBnD3X,False,False,22.0,False,1,1,False,False,False,False,False,False,False,False,False,0,Eligible,100.0,33.33333333333333
MP00000000000305,6,2,2,1,0.16666666666666666,1,1,0,0,2026-05-20 21:04:04,10.122164351851852,0,1,2,2,2.0,False,False,100,100,85.71428571428571,False,001zCN2fFr6w6uaVTT,False,False,63.0,False,6,2,True,True,False,False,True,False,False,False,False,45,Restricted,85.0,66.66666666666666
MP00000000000306,23,7,7,16,0.6956521739130435,4,0,2,1,2026-05-24 14:00:00,6.416655092592593,3,3,5,7,2.5,True,True,50,75,85.71428571428571,False,001kfFNuYUPnmbpD0e,False,True,8.0,False,8,2,False,True,False,False,True,False,False,False,False,45,Restricted,57.142857142857146,33.33333333333333
MP00000000000307,5,4,4,1,0.2,1,2,0,0,2026-05-28 21:04:04,2.122164351851852,1,1,2,4,1.0,False,True,85,0,100.0,False,001HnKYaXRvj7uff0L,False,True,57.0,False,17,5,True,False,False,False,False,False,False,False,False,0,Eligible,67.5,83.33333333333334
MP00000000000308,1,0,0,1,1.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,0,71.42857142857143,False,0014HZKjht3X13npgW,False,False,32.0,False,7,2,True,False,False,False,True,False,False,False,False,15,Eligible,0.0,66.66666666666666
MP00000000000309,3,2,2,1,0.3333333333333333,1,0,1,0,2026-05-30 21:04:04,0.12216435185185186,1,1,1,2,1.0,False,False,0,75,85.71428571428571,False,001DXQsedBEmLtST18,False,False,67.0,False,6,4,False,True,False,False,False,False,False,False,False,30,Eligible,60.0,100.0
MP00000000000310,14,5,5,9,0.6428571428571429,3,0,1,0,2026-05-28 21:04:04,2.122164351851852,3,3,3,5,1.5,True,True,50,85,100.0,False,001pCLxb0lnXv2Rra6,False,True,53.0,False,9,2,True,False,False,False,False,False,False,False,False,0,Eligible,52.0,33.33333333333333
MP00000000000311,4,1,1,2,0.5,0,1,0,0,2026-05-20 21:04:04,10.122164351851852,0,1,1,1,1.0,False,False,85,85,100.0,False,001Lh8WvAwFv0Yg7NZ,False,False,32.0,False,4,3,False,False,False,False,False,False,False,False,False,0,Eligible,100.0,100.0
MP00000000000312,12,2,2,9,0.75,2,0,0,0,2026-05-24 14:00:00,6.416655092592593,1,2,2,2,2.0,False,False,50,0,85.71428571428571,False,0012ODH0A2TVwyJmIe,False,False,42.0,False,4,2,True,True,False,False,False,False,False,True,True,100,Blocked,70.0,66.66666666666666
MP00000000000313,2,0,0,1,0.5,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,85,85.71428571428571,False,001JXke1Mo4iCppaX3,False,False,17.0,False,1,1,False,False,False,False,False,False,False,False,False,0,Eligible,0.0,33.33333333333333
MP00000000000314,2,0,0,2,1.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,85,75,85.71428571428571,False,001AUuRqphlhHVlnES,True,False,77.0,False,5,2,False,False,False,False,True,False,False,False,False,15,Eligible,0.0,66.66666666666666
MP00000000000315,2,1,1,1,0.5,0,1,0,0,2026-05-04 21:04:04,26.12216435185185,0,0,1,1,1.0,False,False,100,75,100.0,False,001xG7YXipN2Ig00rV,False,False,27.0,False,10,4,True,False,False,False,False,False,False,False,False,0,Eligible,100.0,100.0
MP00000000000316,14,3,3,11,0.7857142857142857,3,0,0,0,2026-05-06 21:04:04,24.12216435185185,0,0,2,3,2.0,False,True,85,100,100.0,False,001CtlRJoWcURYxPY8,False,True,30.0,False,16,4,True,True,False,False,False,False,False,False,False,30,Eligible,70.0,66.66666666666666
MP00000000000317,14,5,5,9,0.6428571428571429,2,1,2,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,5,0.25,False,True,25,60,100.0,False,001kWCRNYdWCscmc5F,True,True,87.0,False,5,1,False,False,True,False,False,False,False,False,False,40,Restricted,68.0,16.666666666666664
MP00000000000318,4,1,1,3,0.75,0,0,1,0,2026-04-30 21:04:04,30.12216435185185,0,0,0,1,0.0,False,False,0,0,57.14285714285714,False,001ZEOQpY7NEkXkSE4,False,False,60.0,False,6,3,True,False,False,False,True,False,False,False,False,15,Eligible,50.0,100.0
MP00000000000319,2,0,0,1,0.5,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,85,100,100.0,False,001NbrnTP3fAbnFbmO,False,False,15.0,False,5,3,True,True,False,False,False,False,False,False,False,30,Eligible,0.0,100.0
MP00000000000320,3,2,2,1,0.3333333333333333,2,0,0,0,2026-04-28 21:04:04,32.12216435185185,0,0,0,2,0.0,False,False,0,0,71.42857142857143,False,001YHyNZQeRT0dfACL,False,True,15.0,False,8,3,False,False,False,False,False,False,False,False,False,0,Eligible,70.0,50.0
MP00000000000321,12,0,0,8,0.6666666666666666,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,70,85,85.71428571428571,False,001Is9hVLXnGBB19sM,False,False,10.0,False,2,1,False,False,False,False,True,False,False,True,True,100,Blocked,0.0,33.33333333333333
MP00000000000322,3,3,3,0,0.0,0,1,1,0,2026-05-22 21:04:04,8.122164351851852,0,1,1,3,0.5,False,True,100,100,100.0,False,0017tO4fJHS64k2k59,False,False,19.0,False,3,1,False,False,False,False,False,False,False,False,False,0,Eligible,50.0,33.33333333333333
MP00000000000323,14,4,4,10,0.7142857142857143,2,2,0,0,2026-05-24 14:00:00,6.416655092592593,1,1,3,4,3.0,False,True,0,85,85.71428571428571,False,001DpLm4IWxHwqFEg8,False,False,27.0,False,4,1,False,True,False,False,False,False,False,False,False,30,Eligible,85.0,33.33333333333333
MP00000000000324,2,1,1,1,0.5,0,0,1,0,2026-05-10 11:00:00,20.541655092592592,0,0,1,1,1.0,False,False,25,85,100.0,False,001NgAC72qFl41sNLj,True,False,89.0,False,4,3,False,False,False,False,False,False,False,False,False,0,Eligible,50.0,100.0
MP00000000000325,0,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,100,0,71.42857142857143,False,001piAMozPf8eGF9Iy,False,False,20.0,False,1,1,False,False,False,False,True,False,False,False,False,15,Eligible,0.0,33.33333333333333
MP00000000000326,1,0,0,1,1.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,100,100,85.71428571428571,False,001iYeJA7oqtXRTtqe,False,False,49.0,False,2,1,False,False,False,False,True,False,False,False,False,15,Eligible,0.0,33.33333333333333
MP00000000000327,10,1,1,9,0.9,1,0,0,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,1,1.0,False,False,70,0,85.71428571428571,False,001w6AQOfMXSfjSNTt,False,False,69.0,False,4,3,False,False,False,False,False,False,False,False,False,0,Eligible,70.0,100.0
MP00000000000328,3,2,2,0,0.0,2,0,0,0,2026-05-21 21:04:04,9.122164351851852,0,2,2,2,2.0,False,False,85,0,71.42857142857143,False,001D04wzInjq5Jzjux,False,False,48.0,False,8,4,True,True,False,True,True,False,False,False,False,45,Restricted,70.0,100.0
MP00000000000329,1,0,0,1,1.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,85,75,85.71428571428571,False,001q4jB6nBvbdFo9xb,False,False,17.0,False,1,1,False,False,False,False,True,False,False,False,False,15,Eligible,0.0,33.33333333333333
MP00000000000330,14,3,3,10,0.7142857142857143,2,0,1,0,2026-05-24 14:00:00,6.416655092592593,1,3,3,3,3.0,True,True,0,0,71.42857142857143,False,001pxYyhIKHQI7CRBs,False,False,18.0,False,12,5,True,True,False,False,False,False,False,False,False,30,Eligible,63.333333333333336,100.0
MP00000000000331,14,4,4,9,0.6428571428571429,0,0,3,0,2026-05-24 14:00:00,6.416655092592593,2,2,3,4,3.0,False,True,0,100,71.42857142857143,False,001Y7gbtP7ySeQMgV0,False,False,55.0,False,6,3,True,False,False,False,True,False,False,False,False,15,Eligible,37.5,100.0
MP00000000000332,2,0,0,1,0.5,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,0,71.42857142857143,False,0015qOpx4kysRoORaD,True,False,61.0,False,8,3,True,False,False,False,False,False,False,False,False,0,Eligible,0.0,100.0
MP00000000000333,0,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,100,0,71.42857142857143,False,001tUJrhQR6FEecAtp,False,False,46.0,False,1,1,False,False,False,False,True,False,False,False,False,15,Eligible,0.0,33.33333333333333
MP00000000000334,14,3,3,9,0.6428571428571429,2,1,0,0,2026-05-24 14:00:00,6.416655092592593,1,1,2,3,2.0,False,True,0,0,71.42857142857143,False,001ZRcZufpwFPq9bzC,False,False,23.0,False,3,1,False,True,False,False,False,False,False,False,False,30,Eligible,80.0,33.33333333333333
MP00000000000335,4,2,2,2,0.5,0,1,1,0,2026-05-15 21:04:04,15.122164351851852,0,0,1,2,1.0,False,False,85,75,85.71428571428571,False,001nuVxUZpfbH9vOWO,False,False,21.0,False,4,2,False,False,False,False,True,False,False,False,False,15,Eligible,75.0,66.66666666666666
MP00000000000336,1,0,0,1,1.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,50,60,100.0,False,001TYIKIuhvPU1S8Lv,False,False,20.0,False,2,1,False,False,False,False,False,False,False,False,False,0,Eligible,0.0,33.33333333333333
MP00000000000337,2,2,2,0,0.0,1,0,1,0,2026-05-20 21:04:04,10.122164351851852,0,1,2,2,2.0,False,False,0,75,71.42857142857143,False,001L2lVSID1u7a67h9,False,False,61.0,False,3,2,False,False,False,False,True,False,False,False,False,15,Eligible,60.0,66.66666666666666
MP00000000000338,1,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,0,71.42857142857143,False,001ltn3Wd9GV98gOqY,True,False,54.0,False,2,1,False,True,False,False,False,False,False,False,False,30,Eligible,0.0,33.33333333333333
MP00000000000339,15,4,4,9,0.6,3,0,1,0,2026-05-24 14:00:00,6.416655092592593,1,1,2,4,1.0,False,True,50,75,100.0,False,001pCLxb0lnXv2Rra6,False,True,53.0,False,9,2,True,True,False,False,False,False,False,False,False,30,Eligible,65.0,33.33333333333333
MP00000000000340,5,2,2,2,0.4,0,2,0,0,2026-05-26 21:04:04,4.122164351851852,1,1,2,2,2.0,False,False,70,75,100.0,False,001Ybd3Bh4ZucCkJYy,False,False,30.0,False,7,4,True,False,False,False,False,False,False,False,False,0,Eligible,100.0,100.0
MP00000000000341,4,2,2,2,0.5,0,1,1,0,2026-05-28 21:04:04,2.122164351851852,1,1,1,2,1.0,False,False,0,100,71.42857142857143,False,001ZEOQpY7NEkXkSE4,False,False,60.0,False,6,3,True,True,False,False,True,False,False,False,False,45,Restricted,75.0,100.0
MP00000000000342,27,6,6,18,0.6666666666666666,5,0,1,0,2026-05-24 14:00:00,6.416655092592593,2,3,4,6,2.0,True,True,0,75,85.71428571428571,False,001r4Eh0C3BfQ0tveH,False,True,21.0,False,10,3,True,True,False,False,False,False,False,True,True,100,Blocked,66.66666666666667,50.0
MP00000000000343,14,3,3,9,0.6428571428571429,1,1,0,1,2026-05-24 14:00:00,6.416655092592593,2,2,3,3,3.0,False,True,100,60,85.71428571428571,False,001g2luCq1GNLLKv0M,False,False,44.0,False,7,3,True,False,False,False,True,False,False,False,False,15,Eligible,63.333333333333336,100.0
MP00000000000344,6,3,3,2,0.3333333333333333,1,1,1,0,2026-04-30 21:04:04,30.12216435185185,0,0,0,3,0.0,False,False,70,60,100.0,False,001D04wzInjq5Jzjux,False,False,48.0,False,8,4,True,False,False,False,False,False,False,False,False,0,Eligible,73.33333333333333,100.0
MP00000000000345,4,3,3,0,0.0,2,0,0,1,2026-05-10 11:00:00,20.541655092592592,0,0,2,3,2.0,False,True,0,0,57.14285714285714,False,0013Vpazov026aO0Tg,True,False,90.0,False,7,3,False,False,False,False,True,False,False,False,False,15,Eligible,53.333333333333336,100.0
MP00000000000346,1,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,70,0,71.42857142857143,False,001xsyf348JkxisEdA,True,False,56.0,False,3,2,False,False,False,False,True,False,False,False,False,15,Eligible,0.0,66.66666666666666
MP00000000000347,0,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,100,85.71428571428571,False,001ioRRdzHzmA4KR1V,False,False,28.0,True,2,2,False,False,False,False,False,False,False,False,True,100,Blocked,0.0,66.66666666666666
MP00000000000348,5,4,4,1,0.2,1,1,1,1,2026-05-06 17:36:00,24.266655092592593,0,0,2,4,1.0,False,True,25,0,85.71428571428571,False,00195e5bzVV8OA9x14,True,True,90.0,False,7,2,False,False,False,False,False,False,False,False,False,0,Eligible,60.0,33.33333333333333
MP00000000000349,1,1,1,0,0.0,0,1,0,0,2026-04-15 21:04:04,45.12216435185185,0,0,0,1,0.0,False,False,0,60,71.42857142857143,False,0017W491h1pSZVPEJq,False,False,34.0,False,1,1,False,False,False,False,True,False,False,False,False,15,Eligible,100.0,33.33333333333333
MP00000000000350,0,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,85,60,85.71428571428571,False,001DN8pbWvTMVTucHY,False,False,39.0,False,3,3,False,False,False,False,True,False,False,False,False,15,Eligible,0.0,100.0
MP00000000000351,14,2,2,10,0.7142857142857143,0,1,1,0,2026-05-29 21:04:04,1.1221643518518518,2,2,2,2,2.0,False,False,70,85,100.0,False,001zNmREpOaUVgAk7G,True,False,72.0,False,3,2,True,True,False,False,False,False,False,False,False,30,Eligible,75.0,66.66666666666666
MP00000000000352,10,1,1,9,0.9,1,0,0,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,1,1.0,False,False,50,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,True,True,False,False,False,30,Eligible,70.0,0.0
MP00000000000353,10,6,6,3,0.3,2,1,3,0,2026-05-29 21:04:04,1.1221643518518518,2,4,5,6,5.0,True,True,50,60,100.0,False,001xG7YXipN2Ig00rV,False,False,27.0,False,10,4,True,True,False,True,False,False,False,False,False,30,Eligible,65.0,100.0
MP00000000000354,1,1,1,0,0.0,1,0,0,0,2026-04-10 14:00:00,50.41665509259259,0,0,0,1,0.0,False,False,70,0,85.71428571428571,False,001YHyNZQeRT0dfACL,False,True,15.0,False,8,3,False,False,False,False,False,False,False,False,False,0,Eligible,70.0,50.0
MP00000000000355,10,2,2,8,0.8,0,1,1,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,2,1.0,False,False,25,0,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,75.0,0.0
MP00000000000356,2,1,1,1,0.5,0,1,0,0,2026-05-25 21:04:04,5.122164351851852,1,1,1,1,1.0,False,False,70,0,85.71428571428571,False,001Z2cuVixkZVYkBzP,False,False,42.0,False,1,1,False,False,False,False,False,False,False,False,False,0,Eligible,100.0,33.33333333333333
MP00000000000357,13,3,3,9,0.6923076923076923,2,1,0,0,2026-05-30 21:04:04,0.12216435185185186,2,2,2,3,2.0,False,True,50,0,85.71428571428571,False,001RCQ5WMO5AHO4Zek,False,False,44.0,True,4,2,False,False,False,False,False,False,False,False,True,100,Blocked,80.0,66.66666666666666
MP00000000000358,9,1,1,8,0.8888888888888888,0,0,1,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,1,1.0,False,False,100,75,85.71428571428571,False,001qWCA79ISjs8JHUd,False,False,63.0,False,4,2,False,False,False,False,True,False,True,True,True,100,Blocked,50.0,66.66666666666666
MP00000000000359,2,0,0,1,0.5,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,60,85.71428571428571,False,001zNmREpOaUVgAk7G,True,False,72.0,False,3,2,True,False,False,False,False,False,False,False,False,0,Eligible,0.0,66.66666666666666
MP00000000000360,3,2,2,0,0.0,0,0,1,0,2026-05-14 21:04:04,16.12216435185185,0,0,2,2,2.0,False,False,100,0,71.42857142857143,False,001TYIKIuhvPU1S8Lv,False,False,20.0,False,2,1,False,True,False,False,True,False,False,False,False,45,Restricted,25.0,33.33333333333333
MP00000000000361,3,2,2,1,0.3333333333333333,1,1,0,0,2026-05-11 21:04:04,19.12216435185185,0,0,2,2,2.0,False,False,0,75,71.42857142857143,False,001Ze11MFCIX3BYOtD,False,False,16.0,False,5,3,False,False,False,False,True,False,False,False,False,15,Eligible,85.0,100.0
MP00000000000362,1,1,1,0,0.0,0,1,0,0,2026-04-22 21:04:04,38.12216435185185,0,0,0,1,0.0,False,False,50,85,100.0,False,001DN8pbWvTMVTucHY,False,False,39.0,False,3,3,False,False,False,False,False,False,False,False,False,0,Eligible,100.0,100.0
MP00000000000363,3,1,1,1,0.3333333333333333,0,1,0,0,2026-04-15 21:04:04,45.12216435185185,0,0,0,1,0.0,False,False,50,0,71.42857142857143,False,0018GrgmolaHr8IRh1,False,False,22.0,False,3,2,False,False,False,False,True,False,False,False,False,15,Eligible,100.0,66.66666666666666
MP00000000000364,1,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,60,85.71428571428571,False,001iYeJA7oqtXRTtqe,False,False,49.0,False,2,1,False,False,False,False,False,False,True,False,True,100,Blocked,0.0,33.33333333333333
MP00000000000365,1,0,0,1,1.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,100,60,100.0,False,0016ygsij6X7Ok8R5W,True,False,90.0,False,2,1,False,False,False,False,False,False,False,False,False,0,Eligible,0.0,33.33333333333333
MP00000000000366,18,5,5,10,0.5555555555555556,1,2,2,0,2026-05-24 14:00:00,6.416655092592593,1,1,5,5,5.0,False,True,85,100,85.71428571428571,False,001ITGgrscAXCg4KbF,True,False,81.0,False,5,1,False,True,False,False,True,False,False,False,False,45,Restricted,74.0,33.33333333333333
MP00000000000367,13,4,4,8,0.6153846153846154,2,1,1,0,2026-05-28 21:04:04,2.122164351851852,2,3,4,4,4.0,True,True,70,60,100.0,False,001gatwqilBIzbvfLu,False,False,26.0,False,8,2,True,False,False,False,False,False,False,False,False,0,Eligible,72.5,66.66666666666666
MP00000000000368,5,3,3,0,0.0,0,1,2,0,2026-05-13 11:18:00,17.529155092592593,0,0,3,3,3.0,False,True,0,85,71.42857142857143,False,001MPMDEaIaGr8bYPX,True,True,80.0,False,19,4,True,False,True,False,True,False,False,False,False,55,Restricted,66.66666666666667,66.66666666666666
MP00000000000369,7,4,4,0,0.0,0,1,2,0,2026-05-30 21:04:04,0.12216435185185186,1,1,3,4,3.0,False,True,50,0,85.71428571428571,False,001ePut0SstzyshA6P,False,False,31.0,False,6,2,False,False,False,False,False,False,True,False,True,100,Blocked,50.0,66.66666666666666
